DataZone,InterZone,MMWard,Council,SPConst,CHP,HBCode
S01012552,S02002351,S13002779,S12000028,S16000084,S03000003,S08000015
S01012553,S02002351,S13002779,S12000028,S16000084,S03000003,S08000015
S01012554,S02002351,S13002779,S12000028,S16000084,S03000003,S08000015
S01012555,S02002351,S13002779,S12000028,S16000084,S03000003,S08000015
S01012556,S02002351,S13002779,S12000028,S16000084,S03000003,S08000015
S01012557,S02002352,S13002779,S12000028,S16000084,S03000003,S08000015
S01012558,S02002352,S13002779,S12000028,S16000084,S03000003,S08000015
S01012559,S02002352,S13002779,S12000028,S16000084,S03000003,S08000015
S01012560,S02002352,S13002779,S12000028,S16000084,S03000003,S08000015
S01012561,S02002352,S13002779,S12000028,S16000084,S03000003,S08000015
S01012562,S02002352,S13002779,S12000028,S16000084,S03000003,S08000015
S01012563,S02002353,S13002779,S12000028,S16000084,S03000003,S08000015
S01012564,S02002353,S13002779,S12000028,S16000084,S03000003,S08000015
S01012565,S02002353,S13002779,S12000028,S16000084,S03000003,S08000015
S01012566,S02002353,S13002779,S12000028,S16000084,S03000003,S08000015
S01012567,S02002353,S13002779,S12000028,S16000084,S03000003,S08000015
S01012568,S02002353,S13002779,S12000028,S16000084,S03000003,S08000015
S01012569,S02002353,S13002779,S12000028,S16000084,S03000003,S08000015
S01012570,S02002354,S13002789,S12000029,S16000090,S03000030,S08000023
S01012571,S02002354,S13002789,S12000029,S16000090,S03000030,S08000023
S01012572,S02002354,S13002789,S12000029,S16000090,S03000030,S08000023
S01012573,S02002354,S13002789,S12000029,S16000090,S03000030,S08000023
S01012574,S02002355,S13002789,S12000029,S16000090,S03000030,S08000023
S01012575,S02002355,S13002789,S12000029,S16000090,S03000030,S08000023
S01012576,S02002355,S13002789,S12000029,S16000090,S03000030,S08000023
S01012577,S02002355,S13002789,S12000029,S16000090,S03000030,S08000023
S01012578,S02002355,S13002789,S12000029,S16000090,S03000030,S08000023
S01012579,S02002355,S13002789,S12000029,S16000090,S03000030,S08000023
S01012580,S02002355,S13002789,S12000029,S16000090,S03000030,S08000023
S01012581,S02002356,S13002789,S12000029,S16000090,S03000030,S08000023
S01012582,S02002356,S13002789,S12000029,S16000090,S03000030,S08000023
S01012583,S02002356,S13002789,S12000029,S16000090,S03000030,S08000023
S01012584,S02002356,S13002789,S12000029,S16000090,S03000030,S08000023
S01012585,S02002356,S13002789,S12000029,S16000090,S03000030,S08000023
S01012586,S02002356,S13002789,S12000029,S16000090,S03000030,S08000023
S01012587,S02002357,S13002788,S12000029,S16000090,S03000030,S08000023
S01012588,S02002357,S13002788,S12000029,S16000090,S03000030,S08000023
S01012589,S02002357,S13002788,S12000029,S16000090,S03000030,S08000023
S01012590,S02002357,S13002788,S12000029,S16000090,S03000030,S08000023
S01012591,S02002357,S13002788,S12000029,S16000090,S03000030,S08000023
S01012592,S02002358,S13002787,S12000029,S16000090,S03000030,S08000023
S01012593,S02002358,S13002787,S12000029,S16000090,S03000030,S08000023
S01012594,S02002358,S13002787,S12000029,S16000090,S03000030,S08000023
S01012595,S02002358,S13002787,S12000029,S16000090,S03000030,S08000023
S01012596,S02002358,S13002787,S12000029,S16000090,S03000030,S08000023
S01012597,S02002358,S13002787,S12000029,S16000090,S03000030,S08000023
S01012598,S02002359,S13002787,S12000029,S16000090,S03000030,S08000023
S01012599,S02002359,S13002787,S12000029,S16000090,S03000030,S08000023
S01012600,S02002359,S13002787,S12000029,S16000090,S03000030,S08000023
S01012601,S02002359,S13002787,S12000029,S16000090,S03000030,S08000023
S01012602,S02002360,S13002787,S12000029,S16000090,S03000030,S08000023
S01012603,S02002360,S13002787,S12000029,S16000090,S03000030,S08000023
S01012604,S02002360,S13002787,S12000029,S16000090,S03000030,S08000023
S01012605,S02002360,S13002787,S12000029,S16000090,S03000030,S08000023
S01012606,S02002361,S13002787,S12000029,S16000090,S03000030,S08000023
S01012607,S02002361,S13002787,S12000029,S16000090,S03000030,S08000023
S01012608,S02002361,S13002787,S12000029,S16000090,S03000030,S08000023
S01012609,S02002361,S13002787,S12000029,S16000090,S03000030,S08000023
S01012610,S02002361,S13002787,S12000029,S16000090,S03000030,S08000023
S01012611,S02002362,S13002787,S12000029,S16000090,S03000030,S08000023
S01012612,S02002362,S13002787,S12000029,S16000090,S03000030,S08000023
S01012613,S02002362,S13002787,S12000029,S16000090,S03000030,S08000023
S01012614,S02002362,S13002787,S12000029,S16000090,S03000030,S08000023
S01012615,S02002363,S13002787,S12000029,S16000090,S03000030,S08000023
S01012616,S02002363,S13002787,S12000029,S16000090,S03000030,S08000023
S01012617,S02002363,S13002787,S12000029,S16000090,S03000030,S08000023
S01012618,S02002363,S13002787,S12000029,S16000090,S03000030,S08000023
S01012619,S02002364,S13002788,S12000029,S16000090,S03000030,S08000023
S01012620,S02002364,S13002788,S12000029,S16000090,S03000030,S08000023
S01012621,S02002364,S13002788,S12000029,S16000090,S03000030,S08000023
S01012622,S02002364,S13002788,S12000029,S16000090,S03000030,S08000023
S01012623,S02002365,S13002788,S12000029,S16000090,S03000030,S08000023
S01012624,S02002365,S13002788,S12000029,S16000090,S03000030,S08000023
S01012625,S02002365,S13002788,S12000029,S16000090,S03000030,S08000023
S01012626,S02002365,S13002788,S12000029,S16000090,S03000030,S08000023
S01012627,S02002366,S13002788,S12000029,S16000090,S03000030,S08000023
S01012628,S02002366,S13002788,S12000029,S16000090,S03000030,S08000023
S01012629,S02002366,S13002788,S12000029,S16000090,S03000030,S08000023
S01012630,S02002366,S13002788,S12000029,S16000090,S03000030,S08000023
S01012631,S02002366,S13002788,S12000029,S16000090,S03000030,S08000023
S01012632,S02002367,S13002790,S12000029,S16000090,S03000030,S08000023
S01012633,S02002367,S13002788,S12000029,S16000090,S03000030,S08000023
S01012634,S02002367,S13002788,S12000029,S16000090,S03000030,S08000023
S01012635,S02002367,S13002788,S12000029,S16000090,S03000030,S08000023
S01012636,S02002367,S13002790,S12000029,S16000090,S03000030,S08000023
S01012637,S02002368,S13002790,S12000029,S16000090,S03000030,S08000023
S01012638,S02002368,S13002790,S12000029,S16000090,S03000030,S08000023
S01012639,S02002368,S13002790,S12000029,S16000090,S03000030,S08000023
S01012640,S02002368,S13002790,S12000029,S16000090,S03000030,S08000023
S01012641,S02002368,S13002790,S12000029,S16000090,S03000030,S08000023
S01012642,S02002369,S13002790,S12000029,S16000090,S03000030,S08000023
S01012643,S02002369,S13002790,S12000029,S16000090,S03000030,S08000023
S01012644,S02002369,S13002790,S12000029,S16000090,S03000030,S08000023
S01012645,S02002369,S13002790,S12000029,S16000090,S03000030,S08000023
S01012646,S02002369,S13002790,S12000029,S16000090,S03000030,S08000023
S01012647,S02002370,S13002790,S12000029,S16000090,S03000030,S08000023
S01012648,S02002370,S13002790,S12000029,S16000090,S03000030,S08000023
S01012649,S02002370,S13002790,S12000029,S16000090,S03000030,S08000023
S01012650,S02002370,S13002790,S12000029,S16000090,S03000030,S08000023
S01012651,S02002370,S13002790,S12000029,S16000090,S03000030,S08000023
S01012652,S02002370,S13002790,S12000029,S16000090,S03000030,S08000023
S01012653,S02002371,S13002806,S12000029,S16000124,S03000030,S08000023
S01012654,S02002371,S13002806,S12000029,S16000124,S03000030,S08000023
S01012655,S02002371,S13002806,S12000029,S16000124,S03000030,S08000023
S01012656,S02002372,S13002806,S12000029,S16000124,S03000030,S08000023
S01012657,S02002372,S13002806,S12000029,S16000124,S03000030,S08000023
S01012658,S02002372,S13002806,S12000029,S16000124,S03000030,S08000023
S01012659,S02002372,S13002806,S12000029,S16000124,S03000030,S08000023
S01012660,S02002373,S13002806,S12000029,S16000124,S03000030,S08000023
S01012661,S02002373,S13002806,S12000029,S16000124,S03000030,S08000023
S01012662,S02002373,S13002806,S12000029,S16000124,S03000030,S08000023
S01012663,S02002373,S13002806,S12000029,S16000124,S03000030,S08000023
S01012664,S02002373,S13002806,S12000029,S16000124,S03000030,S08000023
S01012665,S02002374,S13002806,S12000029,S16000124,S03000030,S08000023
S01012666,S02002374,S13002806,S12000029,S16000124,S03000030,S08000023
S01012667,S02002374,S13002806,S12000029,S16000124,S03000030,S08000023
S01012668,S02002374,S13002806,S12000029,S16000124,S03000030,S08000023
S01012669,S02002374,S13002806,S12000029,S16000124,S03000030,S08000023
S01012670,S02002374,S13002806,S12000029,S16000124,S03000030,S08000023
S01012671,S02002375,S13002806,S12000029,S16000124,S03000030,S08000023
S01012672,S02002375,S13002806,S12000029,S16000124,S03000030,S08000023
S01012673,S02002375,S13002806,S12000029,S16000124,S03000030,S08000023
S01012674,S02002375,S13002806,S12000029,S16000124,S03000030,S08000023
S01012675,S02002375,S13002806,S12000029,S16000124,S03000030,S08000023
S01012676,S02002376,S13002791,S12000029,S16000124,S03000030,S08000023
S01012677,S02002376,S13002791,S12000029,S16000124,S03000030,S08000023
S01012678,S02002376,S13002791,S12000029,S16000124,S03000030,S08000023
S01012679,S02002376,S13002791,S12000029,S16000124,S03000030,S08000023
S01012680,S02002376,S13002791,S12000029,S16000124,S03000030,S08000023
S01012681,S02002376,S13002791,S12000029,S16000124,S03000030,S08000023
S01012682,S02002376,S13002791,S12000029,S16000124,S03000030,S08000023
S01012683,S02002376,S13002791,S12000029,S16000124,S03000030,S08000023
S01012684,S02002377,S13002791,S12000029,S16000090,S03000030,S08000023
S01012685,S02002377,S13002791,S12000029,S16000090,S03000030,S08000023
S01012686,S02002377,S13002791,S12000029,S16000090,S03000030,S08000023
S01012687,S02002377,S13002791,S12000029,S16000090,S03000030,S08000023
S01012688,S02002377,S13002791,S12000029,S16000090,S03000030,S08000023
S01012689,S02002377,S13002791,S12000029,S16000090,S03000030,S08000023
S01012690,S02002377,S13002791,S12000029,S16000090,S03000030,S08000023
S01012691,S02002378,S13002791,S12000029,S16000090,S03000030,S08000023
S01012692,S02002378,S13002791,S12000029,S16000090,S03000030,S08000023
S01012693,S02002378,S13002791,S12000029,S16000090,S03000030,S08000023
S01012694,S02002378,S13002791,S12000029,S16000090,S03000030,S08000023
S01012695,S02002379,S13002790,S12000029,S16000090,S03000030,S08000023
S01012696,S02002379,S13002791,S12000029,S16000090,S03000030,S08000023
S01012697,S02002379,S13002791,S12000029,S16000090,S03000030,S08000023
S01012698,S02002379,S13002791,S12000029,S16000090,S03000030,S08000023
S01012699,S02002380,S13002791,S12000029,S16000090,S03000030,S08000023
S01012700,S02002380,S13002806,S12000029,S16000124,S03000030,S08000023
S01012701,S02002380,S13002805,S12000029,S16000124,S03000030,S08000023
S01012702,S02002380,S13002803,S12000029,S16000124,S03000030,S08000023
S01012703,S02002381,S13002805,S12000029,S16000124,S03000030,S08000023
S01012704,S02002381,S13002805,S12000029,S16000124,S03000030,S08000023
S01012705,S02002381,S13002805,S12000029,S16000124,S03000030,S08000023
S01012706,S02002381,S13002805,S12000029,S16000124,S03000030,S08000023
S01012707,S02002381,S13002805,S12000029,S16000124,S03000030,S08000023
S01012708,S02002382,S13002805,S12000029,S16000124,S03000030,S08000023
S01012709,S02002382,S13002805,S12000029,S16000124,S03000030,S08000023
S01012710,S02002382,S13002805,S12000029,S16000124,S03000030,S08000023
S01012711,S02002382,S13002805,S12000029,S16000124,S03000030,S08000023
S01012712,S02002383,S13002805,S12000029,S16000124,S03000030,S08000023
S01012713,S02002383,S13002805,S12000029,S16000124,S03000030,S08000023
S01012714,S02002383,S13002805,S12000029,S16000124,S03000030,S08000023
S01012715,S02002383,S13002803,S12000029,S16000124,S03000030,S08000023
S01012716,S02002384,S13002803,S12000029,S16000124,S03000030,S08000023
S01012717,S02002384,S13002803,S12000029,S16000124,S03000030,S08000023
S01012718,S02002384,S13002803,S12000029,S16000124,S03000030,S08000023
S01012719,S02002384,S13002803,S12000029,S16000124,S03000030,S08000023
S01012720,S02002384,S13002803,S12000029,S16000146,S03000030,S08000023
S01012721,S02002385,S13002805,S12000029,S16000124,S03000030,S08000023
S01012722,S02002385,S13002805,S12000029,S16000124,S03000030,S08000023
S01012723,S02002385,S13002805,S12000029,S16000124,S03000030,S08000023
S01012724,S02002385,S13002803,S12000029,S16000124,S03000030,S08000023
S01012725,S02002385,S13002803,S12000029,S16000124,S03000030,S08000023
S01012726,S02002386,S13002805,S12000029,S16000124,S03000030,S08000023
S01012727,S02002386,S13002805,S12000029,S16000124,S03000030,S08000023
S01012728,S02002386,S13002805,S12000029,S16000124,S03000030,S08000023
S01012729,S02002387,S13002805,S12000029,S16000124,S03000030,S08000023
S01012730,S02002387,S13002805,S12000029,S16000124,S03000030,S08000023
S01012731,S02002387,S13002805,S12000029,S16000124,S03000030,S08000023
S01012732,S02002387,S13002805,S12000029,S16000124,S03000030,S08000023
S01012733,S02002388,S13002805,S12000029,S16000124,S03000030,S08000023
S01012734,S02002388,S13002805,S12000029,S16000124,S03000030,S08000023
S01012735,S02002388,S13002805,S12000029,S16000124,S03000030,S08000023
S01012736,S02002388,S13002804,S12000029,S16000124,S03000030,S08000023
S01012737,S02002388,S13002804,S12000029,S16000124,S03000030,S08000023
S01012738,S02002388,S13002804,S12000029,S16000124,S03000030,S08000023
S01012739,S02002388,S13002804,S12000029,S16000124,S03000030,S08000023
S01012740,S02002388,S13002804,S12000029,S16000124,S03000030,S08000023
S01012741,S02002389,S13002804,S12000029,S16000124,S03000030,S08000023
S01012742,S02002389,S13002804,S12000029,S16000124,S03000030,S08000023
S01012743,S02002389,S13002804,S12000029,S16000124,S03000030,S08000023
S01012744,S02002389,S13002804,S12000029,S16000124,S03000030,S08000023
S01012745,S02002389,S13002804,S12000029,S16000124,S03000030,S08000023
S01012746,S02002389,S13002804,S12000029,S16000124,S03000030,S08000023
S01012747,S02002390,S13002804,S12000029,S16000124,S03000030,S08000023
S01012748,S02002390,S13002804,S12000029,S16000124,S03000030,S08000023
S01012749,S02002390,S13002804,S12000029,S16000124,S03000030,S08000023
S01012750,S02002390,S13002804,S12000029,S16000124,S03000030,S08000023
S01012751,S02002390,S13002804,S12000029,S16000124,S03000030,S08000023
S01012752,S02002391,S13002801,S12000029,S16000141,S03000030,S08000023
S01012753,S02002391,S13002801,S12000029,S16000141,S03000030,S08000023
S01012754,S02002391,S13002801,S12000029,S16000141,S03000030,S08000023
S01012755,S02002391,S13002801,S12000029,S16000141,S03000030,S08000023
S01012756,S02002391,S13002801,S12000029,S16000141,S03000030,S08000023
S01012757,S02002391,S13002801,S12000029,S16000141,S03000030,S08000023
S01012758,S02002391,S13002801,S12000029,S16000141,S03000030,S08000023
S01012759,S02002392,S13002801,S12000029,S16000141,S03000030,S08000023
S01012760,S02002392,S13002801,S12000029,S16000141,S03000030,S08000023
S01012761,S02002392,S13002801,S12000029,S16000141,S03000030,S08000023
S01012762,S02002392,S13002801,S12000029,S16000141,S03000030,S08000023
S01012763,S02002392,S13002801,S12000029,S16000141,S03000030,S08000023
S01012764,S02002392,S13002801,S12000029,S16000141,S03000030,S08000023
S01012765,S02002393,S13002801,S12000029,S16000141,S03000030,S08000023
S01012766,S02002393,S13002801,S12000029,S16000141,S03000030,S08000023
S01012767,S02002393,S13002801,S12000029,S16000141,S03000030,S08000023
S01012768,S02002393,S13002801,S12000029,S16000141,S03000030,S08000023
S01012769,S02002393,S13002801,S12000029,S16000141,S03000030,S08000023
S01012770,S02002394,S13002801,S12000029,S16000141,S03000030,S08000023
S01012771,S02002394,S13002801,S12000029,S16000141,S03000030,S08000023
S01012772,S02002394,S13002801,S12000029,S16000141,S03000030,S08000023
S01012773,S02002394,S13002801,S12000029,S16000141,S03000030,S08000023
S01012774,S02002395,S13002803,S12000029,S16000124,S03000030,S08000023
S01012775,S02002395,S13002803,S12000029,S16000124,S03000030,S08000023
S01012776,S02002395,S13002801,S12000029,S16000141,S03000030,S08000023
S01012777,S02002395,S13002803,S12000029,S16000124,S03000030,S08000023
S01012778,S02002395,S13002801,S12000029,S16000141,S03000030,S08000023
S01012779,S02002395,S13002801,S12000029,S16000141,S03000030,S08000023
S01012780,S02002395,S13002801,S12000029,S16000141,S03000030,S08000023
S01012781,S02002396,S13002804,S12000029,S16000124,S03000030,S08000023
S01012782,S02002396,S13002804,S12000029,S16000124,S03000030,S08000023
S01012783,S02002396,S13002804,S12000029,S16000124,S03000030,S08000023
S01012784,S02002396,S13002804,S12000029,S16000124,S03000030,S08000023
S01012785,S02002396,S13002804,S12000029,S16000124,S03000030,S08000023
S01012786,S02002396,S13002803,S12000029,S16000124,S03000030,S08000023
